,rmse,ticker
0,0.00399727364061,WIKI/AAPL
1,0.00492473794436,WIKI/ABT
2,0.00393600291504,WIKI/BCR
3,0.00577678955904,WIKI/CVC
4,0.00572113866769,WIKI/COG
5,0.00377772534928,WIKI/AMZN
6,0.00902148797831,WIKI/CAM
7,0.00547107878215,WIKI/CPB
8,0.00666987510196,WIKI/C
9,0.00575805165038,WIKI/CAH
10,0.00357821692924,WIKI/HSIC
11,0.00395146278358,WIKI/CELG
12,0.00947018686427,WIKI/CTL
13,0.00413926774761,WIKI/CERN
14,0.00284244134333,WIKI/STZ
15,0.0053164426405,WIKI/GLW
16,0.00787221848335,WIKI/INTC
17,0.00399766872353,WIKI/COST
18,0.00532448850993,WIKI/CCI
19,0.00538781022133,WIKI/CSX
20,0.00397220577566,WIKI/DVA
21,0.00728024410025,WIKI/DE
22,0.0150464239383,WIKI/GOOG
23,0.00731933137342,WIKI/DLPH
24,0.00786788589259,WIKI/DG
25,0.004145432502,WIKI/D
26,0.00807559813791,WIKI/LEN
27,0.00331537768095,WIKI/LMT
28,0.00459439367707,WIKI/LOW
29,0.00733882302096,WIKI/LYB
30,0.00507158513756,WIKI/MA
31,0.00552059576615,WIKI/MAT
32,0.0065524406986,WIKI/R
33,0.00834719544518,WIKI/SNDK
34,0.00529063492896,WIKI/LUV
35,0.00344835875692,WIKI/SBUX
36,0.00642877152277,WIKI/UPS
37,0.0055792569479,WIKI/URI
38,0.00653779201369,WIKI/VIAB
39,0.00530377506681,WIKI/V
40,0.00678264467769,WIKI/VNO
41,0.00744164285071,WIKI/ZION
42,0.00514930446789,WIKI/PCG
43,0.00864835931712,WIKI/SWN
44,0.00670445459489,WIKI/AVGO
45,0.00742682237173,WIKI/EBAY
46,0.00764678629187,WIKI/NDAQ
47,0.00470983389015,WIKI/EQIX
48,0.00865428273876,WIKI/MCHP
49,0.00638954269031,WIKI/PPL
