,rmse,ticker
0,0.0142955131711,WIKI/AAN
1,0.0266908589584,WIKI/AAON
2,0.0354750792861,WIKI/AAP
3,0.00481409440847,WIKI/AAPL
4,0.0139750456363,WIKI/AAWW
5,0.0909680380262,WIKI/ABAX
6,0.0702488885107,WIKI/ABC
7,0.165758898787,WIKI/ABCB
8,0.0154851192353,WIKI/ABCO
9,0.0208230217945,WIKI/ABFS
10,0.0242057888443,WIKI/ABG
11,0.00757586500392,WIKI/ABM
12,0.0593955090751,WIKI/ABMD
13,0.00498406308901,WIKI/ABT
14,0.0136875147309,WIKI/ACAD
15,0.0653062958046,WIKI/ACAT
16,0.0148925566785,WIKI/ACCL
17,0.0709987849088,WIKI/ACE
18,0.0116976718521,WIKI/ACET
19,0.192761691537,WIKI/ACFN
20,0.127304818981,WIKI/ACCO
21,0.0152620648764,WIKI/ACGL
22,0.00754758517522,WIKI/ACHC
23,0.10239430555,WIKI/ACHN
24,0.073211794162,WIKI/ACI
25,0.06708078987,WIKI/ACIW
26,0.0341983105859,WIKI/ACM
27,0.0563690883515,WIKI/ACLS
28,0.100002548772,WIKI/ACN
29,0.0806776196368,WIKI/ACO
30,0.0319310496552,WIKI/ACOR
31,0.0262475425012,WIKI/ACRX
32,0.0330928276052,WIKI/ACTG
33,0.216894989722,WIKI/ACW
34,0.02365524135,WIKI/ACXM
35,0.00688438955684,WIKI/ADBE
36,0.0106195016228,WIKI/ADI
37,0.0251886795052,WIKI/ADM
38,0.0815089337594,WIKI/ADNC
39,0.00497403582019,WIKI/ADP
40,0.0260806737009,WIKI/ADS
41,0.0177410920469,WIKI/ADSK
42,0.117021732681,WIKI/ADT
43,0.106165320423,WIKI/ADUS
44,0.0306353218918,WIKI/ADTN
45,0.0273717730467,WIKI/ADVS
46,0.0205014859652,WIKI/AE
47,0.0267545460653,WIKI/AEE
48,0.0930959128708,WIKI/AEGN
49,0.0152621562137,WIKI/AEGR
50,0.112928277747,WIKI/AEIS
51,0.00433828477548,WIKI/AEL
52,0.020051361617,WIKI/AEO
53,0.0143098487201,WIKI/AEP
54,0.073212237955,WIKI/AEPI
55,0.0237227868642,WIKI/AES
56,0.00501580760926,WIKI/AET
57,0.0359630026437,WIKI/AF
58,0.00293483755712,WIKI/AFAM
59,0.02840600732,WIKI/AFFX
60,0.0518952799661,WIKI/AFG
61,0.010658728751,WIKI/AFL
62,0.0487395984246,WIKI/AFOP
63,0.0294052148662,WIKI/AFSI
64,0.0307256363378,WIKI/AGCO
65,0.00848138852671,WIKI/AGII
66,0.0346538305457,WIKI/AGM
67,0.0132550641109,WIKI/AGN
68,0.0040817301021,WIKI/AGO
69,0.0316792619198,WIKI/AGX
70,0.0325339145427,WIKI/AGYS
71,0.0316204831122,WIKI/AHC
72,0.00782244070342,WIKI/AHL
73,0.0135078843047,WIKI/AHS
74,0.0140178874348,WIKI/AI
75,0.0223343313303,WIKI/AIG
76,0.0376391865505,WIKI/AIMC
77,0.105147805071,WIKI/AIQ
78,0.0318852198491,WIKI/AIR
79,0.0194119926041,WIKI/AIRM
80,0.00654869301461,WIKI/AIT
81,0.0640476876286,WIKI/AIV
82,0.0534335588516,WIKI/AIZ
83,0.0217401165896,WIKI/AJG
84,0.0651584600926,WIKI/AKAM
85,0.0374645717353,WIKI/AKRX
86,0.0158430055768,WIKI/AKS
87,0.0151138689391,WIKI/ALB
88,0.0171356462206,WIKI/ALCO
89,0.0753380597036,WIKI/ALE
90,0.0317746328761,WIKI/ALGT
91,0.0961726893598,WIKI/ALIM
92,0.0342146858314,WIKI/ALGN
93,0.114360468357,WIKI/ALJ
94,0.0105649707297,WIKI/ALK
95,0.0907453456938,WIKI/ALKS
96,0.0686538232459,WIKI/ALL
97,0.0272387257505,WIKI/ALG
98,0.0490578229405,WIKI/ALEX
99,0.0234293260305,WIKI/ALOG
100,0.034878415665,WIKI/ALNY
101,0.0109909213645,WIKI/ALR
102,0.0290139979876,WIKI/ALSN
103,0.00565279703856,WIKI/ALTR
104,0.00697948476227,WIKI/ALXN
105,0.0307878667152,WIKI/AMAG
106,0.00475998713848,WIKI/AMAT
107,0.0285156602138,WIKI/AMBA
108,0.0307150094723,WIKI/AMCC
109,0.0291904964721,WIKI/AMCX
110,0.00721547245549,WIKI/AMD
111,0.005740095975,WIKI/AME
112,0.0031986322486,WIKI/AMED
113,0.0298193590199,WIKI/AMG
114,0.00498446631528,WIKI/AMGN
115,0.106328282131,WIKI/AMKR
116,0.0277918890228,WIKI/AMNB
117,0.00631780206863,WIKI/AMP
118,0.0359828171651,WIKI/AMPE
119,0.113395296964,WIKI/AMRC
120,0.0636680225106,WIKI/AMRI
121,0.117859214349,WIKI/AMRS
122,0.00845378869391,WIKI/AMSC
123,0.0289931355715,WIKI/AMSF
124,0.0229600698073,WIKI/AMSG
125,0.027677551115,WIKI/AMSWA
126,0.0279889379038,WIKI/AMT
127,0.127604031517,WIKI/AMTD
128,0.0485190896094,WIKI/AMWD
129,0.0761955302194,WIKI/AN
130,0.0138743350844,WIKI/ANAC
131,0.0398610183379,WIKI/AMZN
132,0.0231949934358,WIKI/ANAD
133,0.021495496228,WIKI/ANAT
134,0.0221033422996,WIKI/ANCX
135,0.102837288577,WIKI/ANGI
136,0.0299213202224,WIKI/ANF
137,0.0978842180467,WIKI/ANGO
138,0.0265923591427,WIKI/ANIK
139,0.0766917934079,WIKI/ANDE
140,0.0209680444407,WIKI/ANN
141,0.00530460785453,WIKI/ANR
142,0.0102644145164,WIKI/ANSS
143,0.0250080827983,WIKI/ANV
144,0.0570546623487,WIKI/AOL
145,0.0116308086446,WIKI/AOS
146,0.0694205188395,WIKI/AOSL
147,0.0644408846457,WIKI/AP
148,0.0216360814874,WIKI/APA
149,0.000934733228538,WIKI/APAGF
150,0.0935547524145,WIKI/APAM
151,0.0165159131962,WIKI/APC
152,0.00514572650695,WIKI/APD
153,0.103279421281,WIKI/APEI
154,0.086902002428,WIKI/APH
155,0.000225121448629,WIKI/APOG
156,0.0839389325324,WIKI/APP
157,0.0370552257645,WIKI/APOL
158,0.119733097656,WIKI/ARAY
159,0.0683547177455,WIKI/AOI
160,0.0139008040032,WIKI/AREX
161,0.0112704455262,WIKI/ARII
162,0.048396795748,WIKI/ARNA
163,0.00334967228191,WIKI/AROW
164,0.0204606952219,WIKI/ARQL
165,0.0110919135138,WIKI/ARRS
166,0.110055994861,WIKI/ARRY
167,0.0294652844803,WIKI/ARTC
168,0.0214721135882,WIKI/ARTNA
169,0.0335137035427,WIKI/ARUN
170,0.0695261309761,WIKI/ARW
171,0.0342544213442,WIKI/ASBC
172,0.0255071920695,WIKI/ARSD
173,0.00495369678526,WIKI/ASCMA
174,0.156643350989,WIKI/ASEI
175,0.00583750800373,WIKI/ARG
176,0.100738067987,WIKI/ARX
177,0.0145417759354,WIKI/ASH
178,0.0282468794258,WIKI/ASNA
179,0.0227030683446,WIKI/ASTE
180,0.064918797623,WIKI/ATEC
181,0.0306704571112,WIKI/ATHN
182,0.0548905621592,WIKI/ATK
183,0.0199648416918,WIKI/ATI
184,0.153253094305,WIKI/ATMI
185,0.0166380837855,WIKI/ATML
186,0.058441959438,WIKI/ATNI
187,0.144390879763,WIKI/ATNY
188,0.0803432088087,WIKI/ATO
189,0.0183145583172,WIKI/ATR
190,0.028999659864,WIKI/ATLO
191,0.00463409320026,WIKI/ATRO
192,0.106748542355,WIKI/ATRS
193,0.00890026446081,WIKI/ATRC
194,0.028491031729,WIKI/ATU
195,0.00144426862207,WIKI/ATRI
196,0.0206237062975,WIKI/ARO
197,0.0813252860328,WIKI/ATVI
198,0.00873943455372,WIKI/ATW
199,0.0294770846096,WIKI/ARIA
200,0.0287506526318,WIKI/AUXL
201,0.0630966721789,WIKI/AVA
202,0.072755687774,WIKI/AVAV
203,0.0800343328047,WIKI/AVB
204,0.121245355158,WIKI/AVEO
205,0.00663927487132,WIKI/AVHI
206,0.00724023667912,WIKI/AVNR
207,0.144704173402,WIKI/AVID
208,0.0370697615276,WIKI/AVGO
209,0.0884138706004,WIKI/AVNW
210,0.0511022926214,WIKI/AVP
211,0.0159400141175,WIKI/AVT
212,0.0254939074716,WIKI/AVX
213,0.012571617237,WIKI/AVY
214,0.0770509459558,WIKI/AWAY
215,0.0227616232318,WIKI/AWH
216,0.00630601300735,WIKI/AWI
217,0.03311571405,WIKI/AWK
218,0.00623550605662,WIKI/AXAS
219,0.0330327767248,WIKI/AXDX
220,0.0125526333122,WIKI/AXE
221,0.00640411326017,WIKI/AXL
222,0.022994798944,WIKI/AXLL
223,0.00865839182828,WIKI/AXP
224,0.0732723176993,WIKI/AXS
225,0.0227124969028,WIKI/AYI
226,0.0122857850477,WIKI/AZO
227,0.0361278766385,WIKI/AZPN
228,0.0133057566707,WIKI/B
229,0.00688341827134,WIKI/AZZ
230,0.0045664293428,WIKI/BA
231,0.122259331678,WIKI/BABY
232,0.017276245235,WIKI/BAC
233,0.028861356202,WIKI/BAGL
234,0.0374967773447,WIKI/BAGR
235,0.0284715059693,WIKI/BAH
236,0.0209305685846,WIKI/BANF
237,0.00597396206843,WIKI/BANC
238,0.0143144011457,WIKI/BANR
239,0.0861836423686,WIKI/BAS
240,0.0497067097657,WIKI/BAX
241,0.027482630846,WIKI/BBBY
242,0.00971497704788,WIKI/BBG
243,0.0173736246441,WIKI/BBGI
244,0.0531687087317,WIKI/BBNK
245,0.0873597371256,WIKI/BBOX
246,0.115227993309,WIKI/BBRG
247,0.0333699075049,WIKI/BBSI
248,0.00437551094024,WIKI/BBX
249,0.0292632219117,WIKI/BC
250,0.0588485772892,WIKI/BCC
251,0.0283156331284,WIKI/BCEI
252,0.0570478559049,WIKI/BCO
253,0.0784045891984,WIKI/BCOR
254,0.0604535072146,WIKI/BCOV
255,0.00578932673129,WIKI/BCPC
256,0.0064600503044,WIKI/BCR
257,0.0699196746111,WIKI/BDE
258,0.0352425673675,WIKI/BDGE
259,0.0253570443632,WIKI/BDSI
260,0.0239731723626,WIKI/BEAV
261,0.0216016144995,WIKI/BEBE
262,0.0883001814957,WIKI/BDX
263,0.0168422808946,WIKI/BECN
264,0.0305789922329,WIKI/BELFB
265,0.00269521665461,WIKI/BEN
266,0.0291272175646,WIKI/BERY
267,0.055609758703,WIKI/BFAM
268,0.0902348639428,WIKI/BFIN
269,0.0313495412503,WIKI/BG
270,0.0152171257685,WIKI/BGC
271,0.0451102013861,WIKI/BGCP
272,0.0459275015859,WIKI/BGFV
273,0.0645483280172,WIKI/BGG
274,0.0914155959485,WIKI/BGS
275,0.0339495941562,WIKI/BH
276,0.0285940913391,WIKI/BHB
277,0.086775054217,WIKI/BHE
278,0.108861092353,WIKI/BHI
279,0.0271519361604,WIKI/BIG
280,0.164990465406,WIKI/BIIB
281,0.117734988516,WIKI/BIOL
282,0.0530092883168,WIKI/BIRT
283,0.101351243635,WIKI/BJRI
284,0.391135089884,WIKI/BKD
285,0.0717634989409,WIKI/BKE
286,0.0188105248243,WIKI/BKH
287,0.0676377992281,WIKI/BKMU
288,0.0296458101063,WIKI/BKS
289,0.0276126630694,WIKI/BKU
290,0.0283389610761,WIKI/BKW
291,0.00892857277564,WIKI/BKYF
292,0.109435299221,WIKI/BLDR
293,0.0284486411035,WIKI/BLKB
294,0.0148081632483,WIKI/BLL
295,0.0312920287992,WIKI/BLK
296,0.0940951596241,WIKI/BLMN
297,0.0817100041514,WIKI/BLOX
298,0.0865178986312,WIKI/BMI
299,0.0146068794736,WIKI/BMS
300,0.00276259014758,WIKI/BMTC
301,0.00502547235323,WIKI/BMY
302,0.0159279171194,WIKI/BNCL
303,0.00514580547279,WIKI/BNCN
304,0.0644449892656,WIKI/BOBE
305,0.104075612675,WIKI/BODY
306,0.020988796038,WIKI/BOFI
307,0.0148473520816,WIKI/BOH
308,0.00585834001778,WIKI/BOKF
309,0.0931041683489,WIKI/BOLT
310,0.0209030717056,WIKI/BONT
311,0.00300171778864,WIKI/BOOM
312,0.0327493831888,WIKI/BPFH
313,0.0360575348545,WIKI/BPOP
314,0.019877896608,WIKI/BPI
315,0.0921629308449,WIKI/BPZ
316,0.0778690465815,WIKI/BR
317,0.0068965700938,WIKI/BRC
318,0.0799213665055,WIKI/BRCD
319,0.0562218345788,WIKI/BREW
320,0.0293290792862,WIKI/BRKL
321,0.0347540042925,WIKI/BRCM
322,0.0414278768497,WIKI/BRKR
323,0.018673891355,WIKI/BRKS
324,0.0183801261962,WIKI/BRLI
325,0.0773615202514,WIKI/BRO
326,0.0888116756302,WIKI/BRS
327,0.0278997219233,WIKI/BRSS
328,0.0355975910652,WIKI/BSET
329,0.0314970843269,WIKI/BSRR
330,0.00900692028394,WIKI/BTH
331,0.0322937902916,WIKI/BSX
332,0.0126895191816,WIKI/BTU
333,0.0206605878733,WIKI/BTX
334,0.00980443926946,WIKI/BUSE
335,0.189271475158,WIKI/BV
336,0.0119299797272,WIKI/BWA
337,0.0567694315831,WIKI/BWC
338,0.026405193397,WIKI/BWLD
339,0.0723116284245,WIKI/BWS
340,0.113796843432,WIKI/BXC
341,0.0221546876781,WIKI/BXP
342,0.0349996003971,WIKI/BXS
343,0.00536275800332,WIKI/BYD
344,0.00341363513553,WIKI/BYI
345,0.0196874944843,WIKI/BZH
346,0.00555531469594,WIKI/C
347,0.0159964290145,WIKI/CA
348,0.00552373786963,WIKI/CAB
349,0.0275345309952,WIKI/CAC
350,0.0161073239461,WIKI/CACB
351,0.0256611963413,WIKI/CACC
352,0.0833203639541,WIKI/CACI
353,0.0214024982207,WIKI/CAG
354,0.0775261779536,WIKI/CAH
355,0.0164305879606,WIKI/CAKE
356,0.0262417047027,WIKI/CALD
357,0.0218113478985,WIKI/CALL
358,0.00792715991895,WIKI/CALM
359,0.105101040683,WIKI/CALX
360,0.0340302436429,WIKI/CAM
361,0.167003090896,WIKI/CAMP
362,0.0792249978671,WIKI/CAP
363,0.0882041513879,WIKI/CAR
364,0.0279942267582,WIKI/CARB
365,0.0124691535769,WIKI/CAS
366,0.0149970543546,WIKI/CASH
367,0.00265897350688,WIKI/CASS
368,0.00806194745298,WIKI/CASY
369,0.00604624583659,WIKI/CAT
370,0.0311824537867,WIKI/CATM
371,0.165132037493,WIKI/CATO
372,0.0507484751563,WIKI/CATY
