,rmse,ticker
0,0.00100226945162,WIKI/AAN
1,0.00166300395853,WIKI/AAON
2,0.00143651374759,WIKI/AAP
3,0.000399105651221,WIKI/AAPL
4,0.00585620049035,WIKI/AAWW
5,0.00384962269847,WIKI/ABAX
6,0.00266667666074,WIKI/ABC
7,0.0184151410677,WIKI/ABCB
8,0.00477168076529,WIKI/ABCO
9,0.00386055362503,WIKI/ABFS
10,0.00287026978196,WIKI/ABG
11,0.000553406502325,WIKI/ABM
12,0.00263750388829,WIKI/ABMD
13,0.000452147507842,WIKI/ABT
14,0.00349318463681,WIKI/ACAD
15,0.00259362383777,WIKI/ACAT
16,0.00476654477991,WIKI/ACCL
17,0.00272834561472,WIKI/ACE
18,0.000942330778883,WIKI/ACET
19,0.0161152836297,WIKI/ACFN
20,0.0087654761585,WIKI/ACCO
21,0.000939074118366,WIKI/ACGL
22,0.00671383303335,WIKI/ACHC
23,0.0125253175361,WIKI/ACHN
24,0.00175258130002,WIKI/ACI
25,0.00417659575379,WIKI/ACIW
26,0.00972497676005,WIKI/ACM
27,0.00897195576094,WIKI/ACLS
28,0.00403759830523,WIKI/ACN
29,0.0037179534673,WIKI/ACO
30,0.00744825326782,WIKI/ACOR
31,0.00724237139247,WIKI/ACRX
32,0.00325581034852,WIKI/ACTG
33,0.019371415983,WIKI/ACW
34,0.000792283116977,WIKI/ACXM
35,0.000363362095581,WIKI/ADBE
36,0.0005429336286,WIKI/ADI
37,0.00126868461299,WIKI/ADM
38,0.0102519666903,WIKI/ADNC
39,0.000435708192485,WIKI/ADP
40,0.00142303068213,WIKI/ADS
41,0.000453416955933,WIKI/ADSK
42,0.00966016356176,WIKI/ADT
43,0.00472594282321,WIKI/ADUS
44,0.00617227455848,WIKI/ADTN
45,0.00192559589855,WIKI/ADVS
46,0.00147493203266,WIKI/AE
47,0.00226943774207,WIKI/AEE
48,0.00444592405192,WIKI/AEGN
49,0.0034293509248,WIKI/AEGR
50,0.00453787842032,WIKI/AEIS
51,0.00372862056011,WIKI/AEL
52,0.000819474669756,WIKI/AEO
53,0.000945648619037,WIKI/AEP
54,0.00279234889619,WIKI/AEPI
55,0.00137359237965,WIKI/AES
56,0.000423719430638,WIKI/AET
57,0.00137320999763,WIKI/AF
58,0.00289917929532,WIKI/AFAM
59,0.0026410098638,WIKI/AFFX
60,0.00269310699523,WIKI/AFG
61,0.000314874220345,WIKI/AFL
62,0.00412549017368,WIKI/AFOP
63,0.0030043579952,WIKI/AFSI
64,0.00189273593911,WIKI/AGCO
65,0.00552434584398,WIKI/AGII
66,0.00227532916705,WIKI/AGM
67,0.000633106496339,WIKI/AGN
68,0.00309506055775,WIKI/AGO
69,0.00823519571225,WIKI/AGX
70,0.00324825415895,WIKI/AGYS
71,0.00580424109186,WIKI/AHC
72,0.0036506157832,WIKI/AHL
73,0.00542634502665,WIKI/AHS
74,0.00618962229041,WIKI/AI
75,0.000592181600028,WIKI/AIG
76,0.00532625105511,WIKI/AIMC
77,0.00994270473984,WIKI/AIQ
78,0.00183687971583,WIKI/AIR
79,0.00539223671925,WIKI/AIRM
80,0.000417523167556,WIKI/AIT
81,0.00255311640494,WIKI/AIV
82,0.00236358022623,WIKI/AIZ
83,0.000837330831293,WIKI/AJG
84,0.00454291677653,WIKI/AKAM
85,0.00218923715911,WIKI/AKRX
86,0.00233172443217,WIKI/AKS
87,0.000761252198626,WIKI/ALB
88,0.000613831260008,WIKI/ALCO
89,0.00308034823008,WIKI/ALE
90,0.00345462957924,WIKI/ALGT
91,0.00970896376119,WIKI/ALIM
92,0.00144796719865,WIKI/ALGN
93,0.00809198017282,WIKI/ALJ
94,0.000709236888222,WIKI/ALK
95,0.00402330869716,WIKI/ALKS
96,0.00269608705608,WIKI/ALL
97,0.00231469909902,WIKI/ALG
98,0.00852088855177,WIKI/ALEX
99,0.00186241530307,WIKI/ALOG
100,0.00201171907269,WIKI/ALNY
101,0.00354059412699,WIKI/ALR
102,0.00728352121512,WIKI/ALSN
103,0.000384252654318,WIKI/ALTR
104,0.000595806839791,WIKI/ALXN
105,0.0021742877753,WIKI/AMAG
106,0.000402450628776,WIKI/AMAT
107,0.00368514871544,WIKI/AMBA
108,0.00197051258287,WIKI/AMCC
109,0.00731735468784,WIKI/AMCX
110,0.00569478039642,WIKI/AMD
111,0.000440632338378,WIKI/AME
112,0.00234236380544,WIKI/AMED
113,0.0017293939611,WIKI/AMG
114,0.000400370271592,WIKI/AMGN
115,0.00551439694378,WIKI/AMKR
116,0.00542916490328,WIKI/AMNB
117,0.00305590396268,WIKI/AMP
118,0.0117896302486,WIKI/AMPE
119,0.0116020824051,WIKI/AMRC
120,0.00625869649876,WIKI/AMRI
121,0.00678790479989,WIKI/AMRS
122,0.00479955501845,WIKI/AMSC
123,0.00378453882206,WIKI/AMSF
124,0.00140361800895,WIKI/AMSG
125,0.00284223428504,WIKI/AMSWA
126,0.00365077846104,WIKI/AMT
127,0.003647806032,WIKI/AMTD
128,0.00215720285914,WIKI/AMWD
129,0.0025565365631,WIKI/AN
130,0.00124240008043,WIKI/ANAC
131,0.00152738011392,WIKI/AMZN
132,0.00333617469378,WIKI/ANAD
133,0.000994849508863,WIKI/ANAT
134,0.00327487486763,WIKI/ANCX
135,0.00908672506189,WIKI/ANGI
136,0.00396683098689,WIKI/ANF
137,0.00979352049089,WIKI/ANGO
138,0.00213420487263,WIKI/ANIK
139,0.00332713383923,WIKI/ANDE
140,0.00383632608434,WIKI/ANN
141,0.00331254693004,WIKI/ANR
142,0.00085470642158,WIKI/ANSS
143,0.00389099328655,WIKI/ANV
144,0.00582330486553,WIKI/AOL
145,0.000402323687801,WIKI/AOS
146,0.008535464409,WIKI/AOSL
147,0.00205095621053,WIKI/AP
148,0.000917596907738,WIKI/APA
149,5.68973509201e-05,WIKI/APAGF
150,0.00899418994546,WIKI/APAM
151,0.00092831659723,WIKI/APC
152,0.000476604451076,WIKI/APD
153,0.0127669407989,WIKI/APEI
154,0.00311028791754,WIKI/APH
155,0.000101506925554,WIKI/APOG
156,0.00672347082567,WIKI/APP
157,0.00174871206629,WIKI/APOL
158,0.00932244975151,WIKI/ARAY
159,0.00714101358798,WIKI/AOI
160,0.00524741732111,WIKI/AREX
161,0.00601352121018,WIKI/ARII
162,0.00549386745923,WIKI/ARNA
163,0.000341454431611,WIKI/AROW
164,0.00819229277931,WIKI/ARQL
165,0.00762189614252,WIKI/ARRS
166,0.00986688100716,WIKI/ARRY
167,0.00329363624651,WIKI/ARTC
168,0.00114676867941,WIKI/ARTNA
169,0.00488113969818,WIKI/ARUN
170,0.00220510624744,WIKI/ARW
171,0.00138703059848,WIKI/ASBC
172,0.00569399869848,WIKI/ARSD
