,rmse,ticker
143,0.00854050724781,WIKI/ANV
144,0.0305015752538,WIKI/AOL
145,0.00837024705491,WIKI/AOS
146,0.0318126860132,WIKI/AOSL
147,0.025282260617,WIKI/AP
148,0.01060796111,WIKI/APA
149,0.000461359791852,WIKI/APAGF
150,0.0334063401353,WIKI/APAM
151,0.0102905723618,WIKI/APC
152,0.00259510168914,WIKI/APD
153,0.0434711138074,WIKI/APEI
154,0.0197478231037,WIKI/APH
155,4.72791848425e-05,WIKI/APOG
156,0.0285411337715,WIKI/APP
157,0.00855765637066,WIKI/APOL
158,0.0677611327575,WIKI/ARAY
159,0.021614614709,WIKI/AOI
160,0.0104574370167,WIKI/AREX
161,0.00822276851264,WIKI/ARII
162,0.0219601887781,WIKI/ARNA
163,0.000638816036101,WIKI/AROW
164,0.0159372495624,WIKI/ARQL
165,0.0102298830824,WIKI/ARRS
166,0.0387962074754,WIKI/ARRY
167,0.0140337870475,WIKI/ARTC
168,0.0107985858376,WIKI/ARTNA
169,0.0148498006765,WIKI/ARUN
170,0.031646656267,WIKI/ARW
171,0.0085791743893,WIKI/ASBC
172,0.0115664933027,WIKI/ARSD
173,0.00448886762245,WIKI/ASCMA
174,0.118982867578,WIKI/ASEI
175,0.00351217245711,WIKI/ARG
176,0.0292571240911,WIKI/ARX
177,0.00960258086977,WIKI/ASH
178,0.0101843011434,WIKI/ASNA
179,0.00735132572203,WIKI/ASTE
180,0.0424797856963,WIKI/ATEC
181,0.0139621055647,WIKI/ATHN
182,0.027698186002,WIKI/ATK
183,0.00460346810429,WIKI/ATI
184,0.131816882686,WIKI/ATMI
185,0.0103154792201,WIKI/ATML
186,0.0367502178714,WIKI/ATNI
187,0.0804280106061,WIKI/ATNY
188,0.0247637442078,WIKI/ATO
189,0.0106011171116,WIKI/ATR
190,0.0107790290539,WIKI/ATLO
191,0.00174422447949,WIKI/ATRO
192,0.0400643088039,WIKI/ATRS
193,0.00777162241978,WIKI/ATRC
194,0.0123532848891,WIKI/ATU
195,0.000686324948863,WIKI/ATRI
196,0.00756466299798,WIKI/ARO
197,0.0225368787492,WIKI/ATVI
198,0.00662125113133,WIKI/ATW
199,0.0106298265294,WIKI/ARIA
200,0.0135024848753,WIKI/AUXL
201,0.0276759815022,WIKI/AVA
202,0.0354481570658,WIKI/AVAV
203,0.0218136691832,WIKI/AVB
204,0.0484688952549,WIKI/AVEO
205,0.00540693092647,WIKI/AVHI
206,0.00652822763847,WIKI/AVNR
207,0.101456038421,WIKI/AVID
208,0.0086983586351,WIKI/AVGO
209,0.0301293826777,WIKI/AVNW
210,0.0402892388126,WIKI/AVP
211,0.010090543304,WIKI/AVT
212,0.00809595867341,WIKI/AVX
213,0.0086637016175,WIKI/AVY
214,0.0383522615189,WIKI/AWAY
215,0.00607553565537,WIKI/AWH
216,0.00585365837242,WIKI/AWI
217,0.00895802742326,WIKI/AWK
218,0.00601097980864,WIKI/AXAS
219,0.016365507754,WIKI/AXDX
220,0.00884027280185,WIKI/AXE
221,0.00586148496758,WIKI/AXL
222,0.0053197839626,WIKI/AXLL
223,0.00660445343551,WIKI/AXP
224,0.028221711849,WIKI/AXS
225,0.0105462087592,WIKI/AYI
226,0.00880263417057,WIKI/AZO
227,0.0080259950561,WIKI/AZPN
228,0.00919038000501,WIKI/B
229,0.00467397563511,WIKI/AZZ
230,0.00118633574086,WIKI/BA
231,0.0531870373405,WIKI/BABY
232,0.0104155675916,WIKI/BAC
233,0.0149609516926,WIKI/BAGL
234,0.0366285624321,WIKI/BAGR
235,0.0127488796467,WIKI/BAH
236,0.0108836486105,WIKI/BANF
237,0.00478463985737,WIKI/BANC
238,0.00395695909283,WIKI/BANR
239,0.0249420696056,WIKI/BAS
240,0.0357545596959,WIKI/BAX
241,0.0103298654492,WIKI/BBBY
242,0.00913665619055,WIKI/BBG
243,0.0164092812753,WIKI/BBGI
244,0.0199892251606,WIKI/BBNK
245,0.0510819525734,WIKI/BBOX
246,0.0418030512856,WIKI/BBRG
247,0.00845446573923,WIKI/BBSI
248,0.00359770535844,WIKI/BBX
249,0.00998174137136,WIKI/BC
250,0.0226739536237,WIKI/BCC
251,0.0120851523998,WIKI/BCEI
252,0.0234259166008,WIKI/BCO
253,0.036109735118,WIKI/BCOR
254,0.0260264288009,WIKI/BCOV
255,0.00331972807069,WIKI/BCPC
256,0.00414142313054,WIKI/BCR
257,0.031024248283,WIKI/BDE
258,0.0087973896776,WIKI/BDGE
259,0.00949006507092,WIKI/BDSI
260,0.00631161926013,WIKI/BEAV
261,0.0088316173102,WIKI/BEBE
262,0.0197983403284,WIKI/BDX
263,0.00811565390001,WIKI/BECN
264,0.0130892992239,WIKI/BELFB
265,0.000690292260661,WIKI/BEN
266,0.0103398521223,WIKI/BERY
267,0.0347443936295,WIKI/BFAM
268,0.0196953844731,WIKI/BFIN
269,0.0135350526532,WIKI/BG
270,0.00732950842534,WIKI/BGC
271,0.0219581471208,WIKI/BGCP
272,0.0133362643081,WIKI/BGFV
273,0.0444854618733,WIKI/BGG
274,0.0390971110669,WIKI/BGS
275,0.00909610540867,WIKI/BH
276,0.0065412076155,WIKI/BHB
277,0.0565324748665,WIKI/BHE
278,0.0477392568506,WIKI/BHI
279,0.00892019386824,WIKI/BIG
280,0.137858945216,WIKI/BIIB
281,0.0567174093991,WIKI/BIOL
282,0.0226398195011,WIKI/BIRT
283,0.0631878536048,WIKI/BJRI
284,0.146680644254,WIKI/BKD
285,0.025671064335,WIKI/BKE
286,0.0107419350483,WIKI/BKH
287,0.0377238232627,WIKI/BKMU
288,0.0132130462761,WIKI/BKS
289,0.0128672541475,WIKI/BKU
290,0.0106376230445,WIKI/BKW
291,0.0083680837362,WIKI/BKYF
292,0.0372322015849,WIKI/BLDR
293,0.0121035333226,WIKI/BLKB
294,0.00978066010573,WIKI/BLL
295,0.00936855663529,WIKI/BLK
296,0.0328703772039,WIKI/BLMN
297,0.0368107975227,WIKI/BLOX
298,0.0200896917522,WIKI/BMI
299,0.00977692244985,WIKI/BMS
300,0.000860473327988,WIKI/BMTC
301,0.00253533680193,WIKI/BMY
302,0.0143812102207,WIKI/BNCL
303,0.0048061910224,WIKI/BNCN
304,0.0431642025147,WIKI/BOBE
305,0.02982946218,WIKI/BODY
306,0.00850461612962,WIKI/BOFI
307,0.00979164639986,WIKI/BOH
308,0.00486850363782,WIKI/BOKF
309,0.0592299693932,WIKI/BOLT
310,0.00625544121344,WIKI/BONT
311,0.00118659643915,WIKI/BOOM
312,0.0095329007564,WIKI/BPFH
313,0.00918038913254,WIKI/BPOP
314,0.0151205034835,WIKI/BPI
315,0.0373767140604,WIKI/BPZ
316,0.0371899207792,WIKI/BR
317,0.00482066714719,WIKI/BRC
318,0.0283643298031,WIKI/BRCD
319,0.0217486872576,WIKI/BREW
320,0.0127227294742,WIKI/BRKL
321,0.0150635738924,WIKI/BRCM
322,0.0219909397821,WIKI/BRKR
323,0.00687833287323,WIKI/BRKS
324,0.00754088015466,WIKI/BRLI
325,0.0197500466882,WIKI/BRO
326,0.0559418956085,WIKI/BRS
327,0.0114914326212,WIKI/BRSS
328,0.0176557576258,WIKI/BSET
329,0.0144435513084,WIKI/BSRR
330,0.00604232709226,WIKI/BTH
331,0.00843853796059,WIKI/BSX
332,0.0066860450518,WIKI/BTU
333,0.00470776196487,WIKI/BTX
